x,y,z,d
0.14,0.7317781,0.71325443,8.802269
0.14,-0.5682219,1.01325443,9.1352825
-0.26,0.7317781,0.41325443,9.29734
0.39,-0.8182219,0.66325443,9.494253
-0.41,-0.6682219,0.71325443,10.737176
-0.16,0.6817781,0.71325443,11.122741
0.14,0.6817781,0.71325443,11.18305
-0.36,-0.8182219,0.71325443,11.240866
-0.36,-0.5682219,1.01325443,11.434152
-0.16,0.7317781,0.71325443,12.562604
0.24,-0.4182219,0.61325443,12.829072
0.14,-0.7682219,0.71325443,12.955611
0.39,-0.6682219,0.66325443,13.685283
0.34,-0.5682219,1.01325443,15.464464
-0.01,-0.7682219,0.71325443,15.634805
-0.26,0.2317781,0.26325443,16.389364
-0.16,-0.7182219,0.71325443,16.4182
0.24,0.7317781,0.41325443,16.941885
0.24,-0.4682219,0.76325443,17.553179
0.24,0.4317781,0.56325443,17.838427
0.39,-0.5182219,0.76325443,18.278788
-0.26,-0.4682219,0.76325443,18.29478
0.39,-0.5682219,0.96325443,21.10927
0.19,0.6817781,0.41325443,21.182867
-0.31,-0.0682219,0.51325443,22.946796
0.39,-0.6182219,0.66325443,24.986683
-0.26,0.2817781,0.26325443,26.50229
0.39,-0.6682219,0.86325443,27.618893
0.24,0.6817781,0.41325443,30.759954
-0.26,0.0317781,0.36325443,31.964333
0.14,-0.1682219,0.41325443,32.728313
-0.01,-0.4682219,0.76325443,33.475887
-0.06,-0.3682219,0.21325443,41.400227
-0.06,-0.4682219,0.61325443,41.893085
-0.26,0.8317781,0.16325443,42.28213
-0.11,-0.4682219,0.71325443,46.2224
0.34,-0.6682219,0.86325443,46.99727
-0.26,0.8817781,0.16325443,47.13509
0.24,-0.2182219,0.71325443,51.813282
-0.26,-0.1682219,0.71325443,53.0981
-0.06,-0.3682219,0.26325443,54.81454
-0.11,-0.3682219,0.16325443,57.303074
-0.26,-0.1682219,0.66325443,58.002472
0.14,0.8817781,0.51325443,59.75055
0.34,-0.6682219,0.71325443,61.633396
0.19,-0.1682219,0.66325443,68.73868
0.39,-0.6682219,0.81325443,70.22469
-0.26,0.2317781,0.16325443,71.48103
0.09,-0.4682219,0.71325443,75.20727
-0.36,-0.6682219,0.86325443,82.54353
-0.16,-0.1682219,0.41325443,82.71654
-0.26,-0.2682219,0.46325443,84.55885
-0.26,-0.4182219,0.91325443,84.56445
0.24,0.4317781,0.51325443,84.793564
0.24,0.2317781,0.26325443,91.213936
0.24,-0.0682219,0.26325443,94.38431
-0.26,-0.2182219,0.61325443,98.957306
-0.11,-0.9182219,0.66325443,109.98712
0.24,0.3317781,0.26325443,111.187004
0.19,-0.2182219,0.61325443,114.53015
-0.31,0.5817781,0.26325443,114.62552
-0.16,0.8817781,0.41325443,117.47012
0.04,0.6317781,0.26325443,117.66407
0.14,-0.2182219,0.71325443,118.45465
-0.01,-0.1682219,0.26325443,119.977905
0.14,0.8317781,0.51325443,121.34836
-0.36,-0.7682219,0.71325443,121.74198
-0.06,-0.3182219,0.26325443,121.78792
0.04,0.4317781,0.26325443,123.36104
-0.01,-0.6682219,0.66325443,123.452194
-0.01,-0.8182219,0.66325443,123.83096
0.19,0.0317781,0.46325443,124.17897
0.24,-0.8182219,0.66325443,124.82557
-0.06,0.9317781,0.11325443,126.60225
-0.21,-0.2682219,0.56325443,128.16763
0.29,0.6817781,0.26325443,129.10103
0.09,-0.7682219,0.61325443,129.63428
-0.06,-0.0182219,0.46325443,129.64066
-0.21,-0.5182219,0.81325443,131.55438
-0.11,-0.7182219,0.61325443,132.39325
-0.16,-0.6182219,0.66325443,132.69351
-0.21,-0.1682219,0.66325443,132.80502
0.14,-0.1682219,0.71325443,132.94688
-0.26,-0.0182219,0.16325443,134.47191
0.09,-0.8182219,0.61325443,134.67593
0.09,-0.0182219,0.26325443,135.28285
-0.26,-0.5682219,0.66325443,135.55681
0.14,-0.5182219,0.81325443,135.80873
-0.31,0.4817781,0.26325443,136.06802
0.14,0.6317781,0.26325443,137.0088
-0.01,-0.5182219,0.81325443,137.74481
0.24,-0.0182219,0.21325443,138.26942
0.14,0.3817781,0.41325443,138.32738
-0.06,-0.0182219,0.26325443,138.69539
-0.36,-0.8182219,0.66325443,139.33418
0.09,-0.5182219,0.66325443,141.9013
0.29,-0.0682219,0.51325443,142.72101
0.29,0.5317781,0.26325443,142.98337
-0.26,0.0317781,0.41325443,144.3012
-0.21,-0.5682219,0.96325443,144.31335
0.24,-0.1682219,0.66325443,146.79268
0.19,0.2317781,0.16325443,147.31169
-0.31,-0.5182219,0.81325443,147.96971
-0.21,0.5817781,0.16325443,150.03009
-0.16,0.8317781,0.51325443,150.95811
-0.21,-0.0682219,0.16325443,151.54839
0.09,-0.3682219,0.21325443,151.94756
0.04,-0.5682219,0.96325443,152.48964
-0.01,0.2317781,0.46325443,153.78273
-0.26,0.5317781,0.16325443,153.81303
-0.36,-0.7682219,0.66325443,153.99944
0.09,-0.5682219,0.96325443,155.27979
-0.21,0.6817781,0.41325443,156.1413
-0.11,0.4317781,0.26325443,161.32976
0.24,0.0317781,0.36325443,162.66487
0.09,0.4317781,0.26325443,164.13918
-0.21,0.2317781,0.16325443,164.57893
-0.16,-0.3682219,0.51325443,165.89621
-0.01,0.6317781,0.71325443,166.33841
-0.01,-0.5682219,0.66325443,166.36537
0.14,-0.3682219,0.51325443,167.035
0.24,0.8317781,0.36325443,167.7746
0.14,0.4317781,0.51325443,168.51736
-0.36,-0.5682219,0.96325443,170.22954
0.24,0.2317781,0.21325443,170.64883
0.24,-0.1682219,0.71325443,172.47636
0.09,-0.0182219,0.16325443,173.15913
0.24,-0.5682219,0.66325443,173.58858
0.34,-0.5182219,0.76325443,174.74706
-0.11,-0.0182219,0.26325443,175.1517
-0.06,0.8817781,0.66325443,176.40395
0.34,-0.5682219,0.96325443,177.28833
0.14,0.8317781,0.61325443,177.41425
-0.21,-0.1682219,0.71325443,178.07147
0.24,-0.2682219,0.56325443,178.7788
-0.01,0.8317781,0.66325443,179.02786
-0.16,-0.2182219,0.71325443,179.0596
0.34,-0.7682219,0.66325443,180.32228
0.09,0.8817781,0.61325443,180.57118
0.09,-0.3682219,0.26325443,182.14217
-0.11,-0.3182219,0.26325443,183.2377
-0.16,0.3817781,0.41325443,184.14037
0.09,0.8817781,0.16325443,185.3666
0.09,0.5817781,0.66325443,185.88039
0.09,-0.3182219,0.26325443,186.2868
0.29,0.4817781,0.16325443,187.72188
-0.11,0.6317781,0.26325443,189.19629
-0.11,-0.3682219,0.26325443,189.61179
0.09,0.4817781,0.61325443,190.68178
-0.06,0.5317781,0.66325443,191.3204
-0.11,-0.3182219,0.21325443,192.75053
-0.06,0.7817781,0.16325443,193.43736
0.24,0.8817781,0.21325443,193.82668
-0.06,-0.2682219,0.21325443,194.39368
-0.21,0.0317781,0.46325443,194.40135
0.09,0.2317781,0.26325443,194.68668
0.09,0.4317781,0.16325443,194.7704
0.14,0.8817781,0.31325443,196.56184
-0.11,0.8817781,0.16325443,197.31429
-0.06,0.6817781,0.66325443,197.66426
-0.06,0.2317781,0.21325443,198.43347
-0.11,-0.4682219,0.61325443,200.0674
-0.11,0.8817781,0.66325443,202.46895
0.24,0.5817781,0.16325443,204.49234
0.19,0.5817781,0.16325443,205.85982
0.14,0.8317781,0.31325443,206.26501
-0.16,0.5817781,0.66325443,206.51027
0.24,0.8317781,0.21325443,207.17429
-0.06,0.4317781,0.16325443,207.26247
0.09,-0.4682219,0.61325443,207.40991
-0.06,-0.0182219,0.21325443,209.29124
0.09,-0.2682219,0.16325443,211.02567
-0.26,0.6317781,0.21325443,211.41551
-0.26,-0.0682219,0.16325443,212.09317
-0.06,0.2317781,0.26325443,213.29666
-0.11,-0.0182219,0.16325443,214.44551
-0.06,-0.0682219,0.21325443,215.1241
-0.16,-0.1182219,0.31325443,219.73657
-0.16,0.4817781,0.51325443,221.34486
0.14,-0.2682219,0.46325443,222.24028
0.24,0.0317781,0.41325443,222.47417
0.14,-0.4182219,0.91325443,222.98338
0.24,-0.4182219,0.91325443,223.058
-0.16,0.4817781,0.61325443,227.62843
0.24,-0.0682219,0.16325443,228.72131
-0.16,0.7317781,0.66325443,228.89995
-0.16,-0.4182219,0.91325443,231.55452
0.24,-0.2682219,0.46325443,234.48528
-0.11,0.2317781,0.26325443,235.6926
-0.01,0.3317781,0.26325443,236.5292
0.29,0.3817781,0.21325443,237.3487
0.09,0.2817781,0.26325443,238.79643
-0.16,0.8817781,0.31325443,241.10516
0.14,-0.1182219,0.31325443,246.19919
-0.11,0.4817781,0.21325443,246.84633
-0.06,0.6317781,0.16325443,247.46957
0.09,0.7317781,0.16325443,248.89397
-0.31,0.3817781,0.21325443,248.93703
0.04,-0.4182219,0.91325443,249.6311
-0.16,-0.2682219,0.46325443,255.72011
-0.21,0.3317781,0.21325443,255.74402
0.09,-0.0682219,0.21325443,259.28214
-0.11,0.7317781,0.16325443,279.65717
-0.06,0.3317781,0.21325443,290.92575
-0.16,0.8317781,0.31325443,296.63187
0.09,0.3317781,0.21325443,297.09943
-0.16,0.3817781,0.26325443,327.4594
